"GeneID","gene"
5198,"PURL"
5199,"BFD"
5199,"PFC"
5199,"PFD"
5199,"PROPERDIN"
5201,"PDF"
5201,"PFD1"
5202,"PFD2"
5203,"C1"
5203,"PFD4"
5204,"MM-1"
5204,"MM1"
5204,"PFD5"
5205,"ATPIC"
5205,"BRIC"
5205,"FIC1"
5205,"ICP1"
5205,"PFIC"
5205,"PFIC1"
5207,"F6PK"
5207,"HL2K"
5207,"PFRX"
5208,"PFK-2/FBPase-2"
5209,"IPFK2"
5209,"PFK2"
5209,"iPFK-2"
5210,"PFKFB4"
5211,"ATP-PFK"
5211,"PFK-B"
5211,"PFK-L"
5212,"VIT1"
5213,"ATP-PFK"
5213,"GSD7"
5213,"PFK-1"
5213,"PFK-A"
5213,"PFK1"
5213,"PFKA"
5213,"PFKX"
5213,"PPP1R122"
5214,"ATP-PFK"
5214,"PFK-C"
5214,"PFK-P"
5214,"PFKF"
5216,"ALS18"
5217,"D3S1319E"
5217,"PFL"
5218,"PFTAIRE1"
5218,"PFTK1"
5222,"Pg5"
5223,"HEL-S-35"
5223,"PGAM-B"
5223,"PGAMA"
5224,"GSD10"
5224,"PGAM-M"
5224,"PGAMM"
5225,"PEPC"
5225,"PGII"
5226,"6PGD"
5228,"D12S1900"
5228,"PGFL"
5228,"PIGF"
5228,"PLGF"
5228,"PlGF-2"
5228,"SHGC-10760"
5229,"BGGI"
5229,"GGTI"
5230,"HEL-S-68p"
5230,"MIG10"
5230,"PGKA"
5232,"HEL-S-272"
5232,"PGKB"
5232,"PGKPS"
5232,"dJ417L20.2"
5236,"CDG1T"
5236,"GSD14"
5238,"AGM1"
5238,"IMD23"
5238,"PAGM"
5238,"PGM 3"
5239,"PGMRP"
5241,"NR3C3"
5241,"PR"
5243,"ABC20"
5243,"CD243"
5243,"CLCS"
5243,"GP170"
5243,"MDR1"
5243,"P-GP"
5243,"PGY1"
5243,"p-170"
5244,"ABC21"
5244,"GBD1"
5244,"ICP3"
5244,"MDR2"
5244,"MDR2/3"
5244,"MDR3"
5244,"PFIC-3"
5244,"PGY3"
5245,"HEL-215"
5245,"HEL-S-54e"
5245,"PHB"
5250,"OK/SW-cl.48"
5250,"PHC"
5250,"PTP"
5250,"PiC"
5251,"HPDR"
5251,"HPDR1"
5251,"HYP"
5251,"HYP1"
5251,"LXHR"
5251,"PEX"
5251,"XLH"
5252,"MTF2L2"
5252,"PCL1"
5252,"PHF2"
5252,"TDRD19C"
5252,"hPHF1"
5253,"CENP-35"
5253,"GRC5"
5253,"JHDM1E"
5253,"KDM7C"
5255,"PHKA"
5256,"GSD9A"
5256,"PHK"
5256,"PYK"
5256,"PYKL"
5256,"XLG"
5256,"XLG2"
5257,"PHKB"
5260,"PHKG"
5261,"GSD9C"
5264,"LN1"
5264,"LNAP1"
5264,"PAHX"
5264,"PHYH1"
5264,"RD"
5265,"A1A"
5265,"A1AT"
5265,"AAT"
5265,"PI"
5265,"PI1"
5265,"PRO2275"
5265,"alpha1AT"
5265,"nNIF"
5266,"ESI"
5266,"SKALP"
5266,"WAP3"
5266,"WFDC14"
5266,"cementoin"
5267,"KAL"
5267,"KLST"
5267,"KST"
5267,"PI-4"
5267,"PI4"
5267,"kallistatin"
5268,"PI5"
5268,"maspin"
5269,"CAP"
5269,"DFNB91"
5269,"MSTP057"
5269,"PI-6"
5269,"PI6"
5269,"PTI"
5269,"SPI3"
5270,"GDN"
5270,"GDNPF"
5270,"PI-7"
5270,"PI7"
5270,"PN-1"
5270,"PN1"
5270,"PNI"
5271,"C18orf53"
5271,"CAP2"
5271,"PI-8"
5271,"PI8"
5271,"PSS5"
5272,"CAP-3"
5272,"CAP3"
5272,"PI-9"
5272,"PI9"
5273,"PI-10"
5273,"PI10"
5274,"HNS-S1"
5274,"HNS-S2"
5274,"PI12"
5274,"neuroserpin"
5275,"HSHUR7SEQ"
5275,"HUR7"
5275,"PI13"
5275,"headpin"
5276,"MEPI"
5276,"PANCPIN"
5276,"PI14"
5276,"TSA2004"
5277,"GPI3"
5277,"MCAHS2"
5277,"NEDEPH"
5277,"PIG-A"
5277,"PNH1"
5279,"GPI2"
5279,"GPIBD16"
5279,"MRT62"
5281,"OORS"
5283,"GPI-H"
5284,"PIGR"
5286,"CPK"
5286,"OCSKD"
5286,"PI3-K-C2(ALPHA)"
5286,"PI3-K-C2A"
5286,"PI3K-C2-alpha"
5286,"PI3K-C2alpha"
5287,"C2-PI3K"
5288,"PI3K-C2-gamma"
5288,"PI3K-C2GAMMA"
5289,"VPS34"
5289,"Vps34"
5289,"hVps34"
5290,"CCM4"
5290,"CLAPO"
5290,"CLOVE"
5290,"CWS5"
5290,"HMH"
5290,"MCAP"
5290,"MCM"
5290,"MCMTC"
5290,"PI3K"
5290,"PI3K-alpha"
5290,"p110-alpha"
5291,"P110BETA"
5291,"PI3K"
5291,"PI3KBETA"
5291,"PIK3C1"
5292,"PIM"
5293,"APDS"
5293,"IMD14"
5293,"IMD14A"
5293,"IMD14B"
5293,"P110DELTA"
5293,"PI3K"
5293,"ROCHIS"
5293,"p110D"
5294,"IMD97"
5294,"PI3CG"
5294,"PI3K"
5294,"PI3Kgamma"
5294,"PIK3"
5294,"p110gamma"
5294,"p120-PI3K"
5295,"AGM7"
5295,"GRB1"
5295,"IMD36"
5295,"p85"
5295,"p85-ALPHA"
5295,"p85alpha"
5296,"MPPH"
5296,"MPPH1"
5296,"P85B"
5296,"p85"
5296,"p85-BETA"
5296,"p85beta"
5297,"GIDID2"
5297,"PI4K-ALPHA"
5297,"PIK4CA"
5297,"PMGYCHA"
5297,"SPG84"
5297,"pi4K230"
5298,"DFNA87"
5298,"NPIK"
5298,"PI4K-BETA"
5298,"PI4K92"
5298,"PI4KBETA"
5298,"PI4KIII"
5298,"PI4KIIIBETA"
5298,"PIK4CB"
5300,"DOD"
5300,"UBL5"
5303,"EPVH"
5303,"PAR14"
5303,"PAR17"
5303,"hEPVH"
5303,"hPar14"
5303,"hPar17"
5304,"BRST-2"
5304,"GCDFP-15"
5304,"GCDFP15"
5304,"GPIP4"
5305,"PI5P4KA"
5305,"PIP5K2A"
5305,"PIP5KII-alpha"
5305,"PIP5KIIA"
5305,"PIPK"
5306,"HEL-S-36"
5306,"PI-TPalpha"
5306,"PITPN"
5306,"VIB1A"
5307,"BFT"
5307,"CCF"
5307,"LBNBG"
5307,"POTX"
5307,"PTX1"
5308,"ARP1"
5308,"ASGD4"
5308,"Brx1"
5308,"IDG2"
5308,"IGDS"
5308,"IGDS2"
5308,"IHG2"
5308,"IRID2"
5308,"Otlx2"
5308,"PTX2"
5308,"RGS"
5308,"RIEG"
5308,"RIEG1"
5308,"RS"
5309,"ASGD1"
5309,"ASMD"
5309,"ASOD"
5309,"CTPP4"
5309,"CTRCT11"
5309,"PTX3"
5310,"PBP"
5310,"PC1"
5310,"Pc-1"
5310,"TRPP1"
5311,"APKD2"
5311,"PC2"
5311,"PKD4"
5311,"Pc-2"
5311,"TRPP2"
5313,"PK1"
5313,"PKL"
5313,"PKRL"
5313,"RPK"
5314,"ARPKD"
5314,"FCYT"
5314,"FPC"
5314,"PCYT"
5314,"PKD4"
5314,"TIGM1"
5315,"CTHBP"
5315,"HEL-S-30"
5315,"OIP3"
5315,"PK3"
5315,"PKM2"
5315,"TCB"
5315,"THBP1"
5315,"p58"
5316,"PREP1"
5316,"pkonx1c"
5317,"B6P"
5317,"EDSFS"
5318,"ARVD9"
5319,"PLA2"
5319,"PLA2A"
5319,"PPLA2"
5320,"MOM1"
5320,"PLA2"
5320,"PLA2B"
5320,"PLA2L"
5320,"PLA2S"
5320,"PLAS1"
5320,"sPLA2"
5321,"GURDP"
5321,"PLA2G4"
5321,"cPLA2"
5321,"cPLA2-alpha"
5322,"FRFB"
5322,"GV-PLA2"
5322,"PLA2-10"
5322,"hVPLA(2)"
5324,"PSA"
5324,"SGPA"
5324,"SRS4"
5324,"ZNF912"
5325,"LOT1"
5325,"ZAC"
5325,"ZAC1"
5326,"ZNF900"
5327,"T-PA"
5327,"TPA"
5328,"ATF"
5328,"BDPLT5"
5328,"QPD"
5328,"UPA"
5328,"URK"
5328,"u-PA"
5329,"CD87"
5329,"U-PAR"
5329,"UPAR"
5329,"URKR"
5330,"PLC-beta-2"
5331,"SMDCD"
5332,"ARCND2"
5332,"ARCND2A"
5332,"ARCND2B"
5332,"PI-PLC"
5333,"NDNC3"
5333,"PLC-III"
5334,"PLCE"
5334,"PLCL"
5334,"PLDL1"
5334,"PPP1R127"
5334,"PRIP"
5335,"IDAA"
5335,"NCKAP3"
5335,"PLC-II"
5335,"PLC1"
5335,"PLC148"
5335,"PLCgamma1"
5336,"APLAID"
5336,"FCAS3"
5336,"PLC-IV"
5336,"PLC-gamma-2"
5337,"CVDD"
5337,"CVDP1"
5338,"PLD1C"
5339,"EBS1"
5339,"EBS5A"
5339,"EBS5B"
5339,"EBS5C"
5339,"EBS5D"
5339,"EBSMD"
5339,"EBSND"
5339,"EBSO"
5339,"EBSOG"
5339,"EBSPA"
5339,"HD1"
5339,"LGMD2Q"
5339,"LGMDR17"
5339,"PCN"
5339,"PLEC1"
5339,"PLEC1b"
5339,"PLTN"
5340,"HAE4"
5341,"P47"
5341,"PLEK1"
5342,"PLGLA"
5342,"PLGLA1"
5342,"PLGP1"
5342,"PLGP2"
5342,"PRGA"
5343,"PLGL"
5343,"PLGP1"
5343,"PRGB"
5343,"PRP-B"
5345,"A2AP"
5345,"AAP"
5345,"ALPHA-2-PI"
5345,"API"
5345,"PLI"
5345,"alpha2AP"
5346,"FPLD4"
5346,"PERI"
5346,"PLIN"
5347,"PLK"
5347,"STPK13"
5348,"PLM"
5349,"MAT8"
5349,"PLML"
5350,"CMD1P"
5350,"CMH18"
5350,"PLB"
5351,"EDS6"
5351,"EDSKCL1"
5351,"LH"
5351,"LH1"
5351,"LLH"
5351,"PLOD"
5352,"BRKS2"
5352,"LH2"
5352,"TLH"
5354,"GPM6C"
5354,"HLD1"
5354,"MMPL"
5354,"PLP"
5354,"PLP/DM20"
5354,"PMD"
5354,"SPG2"
5355,"A4"
5355,"A4LSB"
5356,"Cwc1"
5356,"PRL1"
5356,"PRP46"
5356,"PRPF46"
5356,"TANGO4"
5357,"DFNA76"
5358,"BMND18"
5358,"DIH5"
5358,"T-plastin"
5359,"MMTRA1B"
5360,"BPIFE"
5360,"HDLCQ9"
5361,"DWOPNED"
5361,"NOV"
5361,"NOVP"
5361,"PLEXIN-A1"
5361,"PLXN1"
5362,"OCT"
5362,"PLXN2"
5364,"PLEXIN-B1"
5364,"PLXN5"
5364,"SEP"
5365,"PLEXB3"
5365,"PLEXR"
5365,"PLXN6"
5366,"APR"
5366,"NOXA"
5367,"MCH"
5367,"ppMCH"
5368,"N/OFQ"
5368,"NOP"
5368,"OFQ"
5368,"PPNOC"
5368,"ppN/OFQ"
5371,"MYL"
5371,"PP8675"
5371,"RNF71"
5371,"TRIM19"
5372,"PMM 1"
5372,"PMMH-22"
5372,"Sec53"
5373,"CDG1"
5373,"CDG1a"
5373,"CDGS"
5373,"PMI"
5373,"PMI1"
5373,"PMM 2"
5375,"CMT1G"
5375,"FABP8"
5375,"M-FABP"
5375,"MP2"
5375,"P2"
5376,"CIDP"
5376,"CMT1A"
5376,"CMT1E"
5376,"DSS"
5376,"GAS-3"
5376,"GAS3"
5376,"HMSNIA"
5376,"HNPP"
5376,"Sp110"
5378,"HNPCC3"
5378,"MLH2"
5378,"PMSL1"
5378,"hPMS1"
5393,"PCH1D"
5393,"PM/Scl-75"
5393,"PMSCL1"
5393,"RRP45"
5393,"Rrp45p"
5393,"p5"
5393,"p6"
5394,"PM-Scl"
5394,"PM/Scl-100"
5394,"PMSCL"
5394,"PMSCL2"
5394,"RRP6"
5394,"Rrp6p"
5394,"p2"
5394,"p3"
5394,"p4"
5395,"HNPCC4"
5395,"LYNCH4"
5395,"MLH4"
5395,"MMRCS4"
5395,"PMS-2"
5395,"PMS2CL"
5395,"PMSL2"
5396,"AGOTC"
5396,"PHOX1"
5396,"PMX1"
5396,"PRX-1"
5396,"PRX1"
5406,"PL"
5406,"PNLIPD"
5406,"PTL"
5407,"PLRP1"
5408,"PLRP2"
5409,"PENT"
5409,"PNMTase"
5411,"DRS"
5411,"DRSP"
5411,"SDK3"
5411,"memA"
5412,"HCG-1"
5412,"PNSC1"
5413,"CDCREL"
5413,"CDCREL-1"
5413,"CDCREL1"
5413,"H5"
5413,"HCDCREL-1"
5413,"PNUTL1"
5413,"SEPT5"
5413,"Septin-5"
5414,"ARTS"
5414,"BRADEION"
5414,"C17orf47"
5414,"CE5B3"
5414,"H5"
5414,"MART"
5414,"PNUTL2"
5414,"SEP4"
5414,"SEPT4"
5414,"Septin-4"
5414,"hCDCREL-2"
5414,"hucep-7"
5420,"Gp200"
5420,"PC"
5420,"PCLP"
5420,"PCLP-1"
5420,"PDX"
5420,"PODXL1"
5420,"gp135"
5422,"NSX"
5422,"PDR"
5422,"POLA"
5422,"VEODS"
5422,"p180"
5423,"POLB"
5424,"CDC2"
5424,"CRCS10"
5424,"MDPL"
5424,"POLD"
5425,"POLD2"
5426,"CRCS12"
5426,"FILS"
5426,"IMAGEI"
5426,"POLE1"
5427,"DPE2"
5428,"MDP1"
5428,"MIRAS"
5428,"MTDPS4A"
5428,"MTDPS4B"
5428,"PEO"
5428,"POLG1"
5428,"POLGA"
5428,"SANDO"
5428,"SCAE"
5429,"RAD30"
5429,"RAD30A"
5429,"XP-V"
5429,"XPV"
5430,"NEDHIB"
5430,"POLR2"
5430,"POLRA"
5430,"RPB1"
5430,"RPBh1"
5430,"RPO2"
5430,"RPOL2"
5430,"RpIILS"
5430,"hRPB220"
5430,"hsRPB1"
5431,"POL2RB"
5431,"RPB2"
5431,"hRPB140"
5432,"RPB3"
5432,"RPB31"
5432,"hRPB33"
5432,"hsRPB3"
5433,"HSRBP4"
5433,"HSRPB4"
5433,"RBP4"
5433,"RPB16"
5433,"RPB4"
5434,"RPABC1"
5434,"RPB5"
5434,"XAP4"
5434,"hRPB25"
5434,"hsRPB5"
5435,"HRBP14.4"
5435,"POLRF"
5435,"RPABC14.4"
5435,"RPABC2"
5435,"RPB14.4"
5435,"RPB6"
5435,"RPC15"
5436,"RPB19"
5436,"RPB7"
5436,"hRPB19"
5436,"hsRPB7"
5437,"RPABC3"
5437,"RPB17"
5437,"RPB8"
5438,"RPB9"
5438,"hRPB14.5"
5439,"POLR2J1"
5439,"RPB11"
5439,"RPB11A"
5439,"RPB11m"
5439,"hRPB14"
5440,"ABC10-alpha"
5440,"RPABC4"
5440,"RPB10alpha"
5440,"RPB12"
5440,"RPB7.0"
5440,"hRPB7.0"
5440,"hsRPB10a"
5441,"RBP10"
5441,"RPABC5"
5441,"RPB10"
5441,"RPB10beta"
5441,"RPB7.6"
5441,"hRPB7.6"
5442,"APOLMT"
5442,"COXPD55"
5442,"MTRNAP"
5442,"MTRPOL"
5442,"h-mtRPOL"
5443,"ACTH"
5443,"CLIP"
5443,"LPH"
5443,"MSH"
5443,"NPP"
5443,"OBAIRH"
5443,"POC"
5444,"ESA"
5444,"MVCD5"
5444,"PON"
5445,"PON2"
5446,"PON3"
5447,"CPR"
5447,"CYPOR"
5447,"P450R"
5449,"CPHD1"
5449,"GHF-1"
5449,"PIT1"
5449,"POU1F1a"
5449,"Pit-1"
5450,"BOB1"
5450,"OBF-1"
5450,"OBF1"
5450,"OCAB"
5451,"OCT1"
5451,"OTF1"
5451,"Oct1Z"
5451,"oct-1B"
5452,"OCT2"
5452,"OTF2"
5452,"Oct-2"
5453,"OCT6"
5453,"OTF6"
5453,"SCIP"
5454,"BRN2"
5454,"N-Oct3"
5454,"OCT7"
5454,"OTF-7"
5454,"OTF7"
5454,"POUF3"
5454,"brn-2"
5454,"oct-7"
5455,"BRN1"
5455,"OTF8"
5455,"SNIBFIS"
5455,"brain-1"
5455,"oct-8"
5456,"BRAIN-4"
5456,"BRN-4"
5456,"BRN4"
5456,"DFN3"
5456,"DFNX2"
5456,"OCT-9"
5456,"OTF-9"
5456,"OTF9"
5457,"ATITHS"
5457,"BRN3A"
5457,"Oct-T1"
5457,"RDC-1"
5457,"brn-3A"
5458,"BRN3.2"
5458,"BRN3B"
5458,"Brn-3b"
5459,"BRN3C"
5459,"DFNA15"
5459,"DFNA42"
5459,"DFNA52"
5460,"OCT3"
5460,"OCT4"
5460,"OTF-3"
5460,"OTF3"
5460,"OTF4"
5460,"Oct-3"
5460,"Oct-4"
5460,"Oct3/4"
5462,"OCT4-PG1"
5462,"OCT4PG1"
5462,"OTF3C"
5462,"OTF3P1"
5462,"POU5F1P1"
5462,"POU5F1P4"
5462,"POU5FLC20"
5462,"POU5FLC8"
5463,"BRN5"
5463,"MPOU"
5463,"TCFB1"
5464,"HEL-S-66p"
5464,"IOPPP"
5464,"PP"
5464,"PP1"
5464,"SID6-8061"
5465,"NR1C1"
5465,"PPAR"
5465,"PPAR-alpha"
5465,"PPARalpha"
5465,"hPPAR"
5467,"FAAR"
5467,"NR1C2"
5467,"NUC1"
5467,"NUCI"
5467,"NUCII"
5467,"PPARB"
5468,"CIMT1"
5468,"GLM1"
5468,"NR1C3"
5468,"PPARG1"
5468,"PPARG2"
5468,"PPARG5"
5468,"PPARgamma"
5469,"CRSP1"
5469,"CRSP200"
5469,"DRIP205"
5469,"DRIP230"
5469,"PBP"
5469,"PPARBP"
5469,"PPARGBP"
5469,"RB18A"
5469,"TRAP220"
5469,"TRIP2"
5470,"PPP7CB"
5471,"ATASE"
5471,"GPAT"
5471,"PRAT"
5473,"B-TG1"
5473,"Beta-TG"
5473,"CTAP-III"
5473,"CTAP3"
5473,"CTAPIII"
5473,"CXCL7"
5473,"LA-PF4"
5473,"LDGF"
5473,"MDGF"
5473,"NAP-2"
5473,"PBP"
5473,"SCYB7"
5473,"TC1"
5473,"TC2"
5473,"TGB"
5473,"TGB1"
5473,"THBGB"
5473,"THBGB1"
5475,"PP7"
5475,"PPEF"
5475,"PPP7C"
5475,"PPP7CA"
5476,"GLB2"
5476,"GSL"
5476,"NGBE"
5476,"PPCA"
5476,"PPGB"
5478,"CYPA"
5478,"CYPH"
5478,"HEL-S-69p"
5479,"CYP-S1"
5479,"CYPB"
5479,"HEL-S-39"
5479,"OI9"
5479,"SCYLP"
5480,"CYPC"
5481,"CYP-40"
5481,"CYPD"
5493,"PPL"
5494,"PP2C-ALPHA"
5494,"PP2CA"
5494,"PP2Calpha"
5495,"PP2C-beta"
5495,"PP2C-beta-X"
5495,"PP2CB"
5495,"PP2CBETA"
5495,"PPC2BETAX"
5496,"PP2CG"
5496,"PP2CGAMMA"
5496,"PPP2CG"
5498,"PPO"
5498,"V290M"
5498,"VP"
5498,"VPCO"
5499,"PP-1A"
5499,"PP1A"
5499,"PP1alpha"
5499,"PPP1A"
5500,"HEL-S-80p"
5500,"MP"
5500,"NSLH2"
5500,"PP-1B"
5500,"PP1B"
5500,"PP1beta"
5500,"PP1c"
5500,"PPP1CD"
5500,"PPP1beta"
5501,"PP-1G"
5501,"PP1C"
5501,"PPP1G"
5502,"I1"
5502,"IPP1"
5504,"IPP-2"
5504,"IPP2"
5504,"PPP1R2A"
5506,"GM"
5506,"PP1G"
5506,"PPP1R3"
5507,"PPP1R5"
5507,"PTG"
5509,"PPP1R6"
5510,"SDS22"
5511,"ARD-1"
5511,"ARD1"
5511,"NIPP-1"
5511,"NIPP1"
5511,"PRO2047"
5514,"CAT53"
5514,"FB19"
5514,"PNUTS"
5514,"PP1R10"
5514,"R111"
5514,"p99"
5515,"HJS3"
5515,"NEDLBA"
5515,"PP2Ac"
5515,"PP2CA"
5515,"PP2Calpha"
5515,"RP-C"
5516,"PP2Abeta"
5516,"PP2CB"
5518,"HJS2"
5518,"MRD36"
5518,"PP2A-Aalpha"
5518,"PP2AA"
5518,"PP2AAALPHA"
5518,"PR65A"
5519,"PP2A-Abeta"
5519,"PR65B"
5520,"B55A"
5520,"B55ALPHA"
5520,"PR52A"
5520,"PR55A"
5520,"PR55alpha"
5521,"B55BETA"
5521,"PP2AB55BETA"
5521,"PP2ABBETA"
5521,"PP2APR55B"
5521,"PP2APR55BETA"
5521,"PR2AB55BETA"
5521,"PR2ABBETA"
5521,"PR2APR55BETA"
5521,"PR52B"
5521,"PR55-BETA"
5521,"PR55BETA"
5521,"SCA12"
5522,"B55-GAMMA"
5522,"B55gamma"
5522,"IMYPNO"
5522,"IMYPNO1"
5522,"PR52"
5522,"PR55G"
5523,"PPP2R3"
5523,"PR130"
5523,"PR72"
5524,"PARK25"
5524,"PP2A"
5524,"PPP2R4"
5524,"PR53"
5525,"B56A"
5525,"B56alpha"
5525,"PR61A"
5526,"B56B"
5526,"B56beta"
5526,"PR61B"
5527,"B56G"
5527,"B56gamma"
5527,"PR61G"
5528,"B56D"
5528,"B56delta"
5528,"HJS1"
5528,"MRD35"
5529,"B56E"
5529,"B56epsilon"
5530,"ACCIID"
5530,"CALN"
5530,"CALNA"
5530,"CALNA1"
5530,"CCN1"
5530,"CNA1"
5530,"DEE91"
5530,"IECEE"
5530,"IECEE1"
5530,"PPP2B"
5531,"PP-X"
5531,"PP4"
5531,"PP4C"
5531,"PPH3"
5531,"PPP4"
5531,"PPX"
5532,"CALNA2"
5532,"CALNB"
5532,"CNA2"
5532,"PP2Bbeta"
5533,"CALNA3"
5533,"CNA3"
5533,"PP2Bgamma"
5534,"CALNB1"
5534,"CNB"
5534,"CNB1"
5535,"PPP3RL"
5536,"PP5"
5536,"PPP5"
5536,"PPT"
5537,"PP6"
5537,"PP6C"
5538,"CLN1"
5538,"INCL"
5538,"PPT"
5539,"PH"
5539,"PNP"
5539,"PP"
5540,"NPY4-R"
5540,"PP1"
5540,"PPYR1"
5540,"Y4"
5542,"PM"
5542,"PMF"
5542,"PMS"
5542,"PRB1L"
5542,"PRB1M"
5544,"G1"
5544,"PRG"
5545,"Po"
5546,"RCCP1"
5546,"TPRC"
5547,"HUMPCP"
5547,"PCP"
5549,"MST161"
5549,"MSTP161"
5549,"SLRR2A"
5550,"PE"
5550,"PEP"
5551,"HPLH2"
5551,"P1"
5551,"PFP"
5552,"PPG"
5552,"PRG"
5552,"PRG1"
5553,"BMPG"
5553,"MBP"
5553,"MBP1"
5553,"proMBP"
5554,"Db-s"
5554,"PA"
5554,"PIF-S"
5554,"PRH2"
5554,"PRP-1/PRP-2"
5554,"Pr1/Pr2"
5555,"PRP-1/PRP-2"
5555,"Pr"
5555,"pr1/Pr2"
5557,"PDIL"
5557,"p49"
5558,"PRIM2A"
5558,"p58"
5562,"AMPK"
5562,"AMPK alpha 1"
5562,"AMPKa1"
5563,"AMPK"
5563,"AMPK2"
5563,"AMPKa2"
5563,"PRKAA"
5564,"AMPK"
5564,"HAMPKb"
5565,"PRKAB2"
5566,"CAFD1"
5566,"PKACA"
5566,"PPNAD4"
5567,"CAFD2"
5567,"PKA C-beta"
5567,"PKACB"
5568,"BDPLT19"
5568,"KAPG"
5568,"PKACg"
5569,"PRKACN1"
5570,"PRKACN2"
5571,"AMPKG"
5573,"ACRDYS1"
5573,"ADOHR"
5573,"CAR"
5573,"CNC"
5573,"CNC1"
5573,"PKR1"
5573,"PPNAD1"
5573,"PRKAR1"
5573,"Prkar1alpha"
5573,"TSE1"
5575,"MASNS"
5575,"PRKAR1"
5576,"PKR2"
5576,"PRKAR2"
5577,"PRKAR2"
5577,"RII-BETA"
5578,"AAG6"
5578,"PKC-alpha"
5578,"PKCA"
5578,"PKCI+/-"
5578,"PKCalpha"
5578,"PRKACA"
5579,"PKC-beta"
5579,"PKCB"
5579,"PKCI(2)"
5579,"PKCbeta"
5579,"PRKCB1"
5579,"PRKCB2"
5580,"ALPS3"
5580,"CVID9"
5580,"MAY1"
5580,"PKCD"
5580,"nPKC-delta"
5581,"PKCE"
5581,"nPKC-epsilon"
5582,"PKC-gamma"
5582,"PKCC"
5582,"PKCG"
5582,"PKCI(3)"
5582,"PKCgamma"
5582,"SCA14"
5583,"PKC-L"
5583,"PKCL"
5583,"PRKCL"
5583,"nPKC-eta"
5583,"uORF2"
5584,"DXS1179E"
5584,"PKCI"
5584,"nPKC-iota"
5585,"DBK"
5585,"PAK-1"
5585,"PAK1"
5585,"PKN"
5585,"PKN-ALPHA"
5585,"PRK1"
5585,"PRKCL1"
5586,"PAK2"
5586,"PRK2"
5586,"PRKCL2"
5586,"PRO2042"
5586,"Pak-2"
5586,"STK7"
5587,"CHDED"
5587,"PKC-MU"
5587,"PKCM"
5587,"PKD"
5587,"PRKCM"
5588,"PRKCT"
5588,"nPKC-theta"
5589,"80K-H"
5589,"AGE-R2"
5589,"G19P1"
5589,"GIIB"
5589,"GIIbeta"
5589,"GluIIbeta"
5589,"PCLD"
5589,"PCLD1"
5589,"PKCSH"
5589,"PLD1"
5589,"VASAP-60"
5590,"PKC-ZETA"
5590,"PKC2"
5591,"DNA-PKC"
5591,"DNA-PKcs"
5591,"DNAPK"
5591,"DNAPKc"
5591,"DNPK1"
5591,"HYRC"
5591,"HYRC1"
5591,"IMD26"
5591,"XRCC7"
5591,"p350"
5592,"AAT8"
5592,"PKG"
5592,"PKG1"
5592,"PRKG1B"
5592,"PRKGR1B"
5592,"cGK"
5592,"cGK 1"
5592,"cGK1"
5592,"cGKI"
5592,"cGKI-BETA"
5592,"cGKI-alpha"
5593,"AMD4"
5593,"PKG2"
5593,"PRKGR2"
5593,"SMDP"
5593,"cGK2"
5593,"cGKII"
5594,"ERK"
5594,"ERK-2"
5594,"ERK2"
5594,"ERT1"
5594,"MAPK2"
5594,"NS13"
5594,"P42MAPK"
5594,"PRKM1"
5594,"PRKM2"
5594,"p38"
5594,"p40"
5594,"p41"
5594,"p41mapk"
5594,"p42-MAPK"
5595,"ERK-1"
5595,"ERK1"
5595,"ERT2"
5595,"HS44KDAP"
5595,"HUMKER1A"
5595,"P44ERK1"
5595,"P44MAPK"
5595,"PRKM3"
5595,"p44-ERK1"
5595,"p44-MAPK"
5596,"ERK-4"
5596,"ERK4"
5596,"PRKM4"
5596,"p63-MAPK"
5596,"p63MAPK"
5597,"ERK3"
5597,"HsT17250"
5597,"PRKM6"
5597,"p97MAPK"
5598,"BMK1"
5598,"ERK4"
5598,"ERK5"
5598,"PRKM7"
5599,"JNK"
5599,"JNK-46"
5599,"JNK1"
5599,"JNK1A2"
5599,"JNK21B1/2"
5599,"PRKM8"
5599,"SAPK1"
5599,"SAPK1c"
5600,"P38B"
5600,"P38BETA2"
5600,"PRKM11"
5600,"SAPK2"
5600,"SAPK2B"
5600,"p38-2"
5600,"p38Beta"
5601,"JNK-55"
5601,"JNK2"
5601,"JNK2A"
5601,"JNK2ALPHA"
5601,"JNK2B"
5601,"JNK2BETA"
5601,"PRKM9"
5601,"SAPK"
5601,"SAPK1a"
5601,"p54a"
5601,"p54aSAPK"
5602,"JNK3"
5602,"JNK3A"
5602,"PRKM10"
5602,"SAPK1b"
5602,"p493F12"
5602,"p54bSAPK"
5603,"MAPK 13"
5603,"MAPK-13"
5603,"PRKM13"
5603,"SAPK4"
5603,"p38delta"
5604,"CFC3"
5604,"MAPKK1"
5604,"MEK1"
5604,"MEL"
5604,"MKK1"
5604,"PRKMK1"
5605,"CFC4"
5605,"MAPKK2"
5605,"MEK2"
5605,"MKK2"
5605,"PRKMK2"
5606,"MAPKK3"
5606,"MEK3"
5606,"MKK3"
5606,"PRKMK3"
5606,"SAPKK-2"
5606,"SAPKK2"
5607,"HsT17454"
5607,"MAPKK5"
5607,"MEK5"
5607,"PRKMK5"
5608,"MAPKK6"
5608,"MEK6"
5608,"MKK6"
5608,"PRKMK6"
5608,"SAPKK-3"
5608,"SAPKK3"
5609,"JNKK2"
5609,"MAPKK7"
5609,"MEK"
